市町村コード,都道府県名,自治体名,測定日,大曲,神岡,西仙北,中仙,協和,南外,仙北,太田
5212,秋田県,大仙市,2012/1/15,103,89,86,94,90,90,98,110
5212,秋田県,大仙市,2012/1/16,93,87,81,92,82,90,93,102
5212,秋田県,大仙市,2012/1/17,100,88,82,88,79,93,95,94
5212,秋田県,大仙市,2012/1/18,94,77,76,84,76,81,85,87
5212,秋田県,大仙市,2012/1/19,90,70,75,80,77,83,83,85
5212,秋田県,大仙市,2012/1/20,87,66,68,75,71,74,78,82
5212,秋田県,大仙市,2012/1/21,82,63,67,72,69,74,75,79
5212,秋田県,大仙市,2012/1/22,80,59,67,71,65,72,73,77
5212,秋田県,大仙市,2012/1/23,74,56,61,70,62,65,69,72
5212,秋田県,大仙市,2012/1/24,85,65,68,67,63,69,73,71
5212,秋田県,大仙市,2012/1/25,77,61,68,66,63,65,69,71
5212,秋田県,大仙市,2012/1/26,94,70,76,73,71,83,75,80
5212,秋田県,大仙市,2012/1/27,95,74,76,72,70,79,87,82
5212,秋田県,大仙市,2012/1/28,89,68,72,70,68,77,78,78
5212,秋田県,大仙市,2012/1/29,95,72,74,72,70,80,84,79
5212,秋田県,大仙市,2012/1/30,98,86,82,78,82,82,92,86
5212,秋田県,大仙市,2012/1/31,114,101,92,112,91,92,105,122
5212,秋田県,大仙市,2012/2/1,120,96,87,108,90,92,105,99
5212,秋田県,大仙市,2012/2/2,112,96,90,109,90,91,100,105
5212,秋田県,大仙市,2012/2/3,109,96,90,114,88,91,101,108
5212,秋田県,大仙市,2012/2/4,128,108,105,132,98,110,118,118
5212,秋田県,大仙市,2012/2/5,132,116,107,128,95,111,120,128
5212,秋田県,大仙市,2012/2/6,124,108,104,120,92,109,113,110
5212,秋田県,大仙市,2012/2/7,109,86,91,104,78,92,99,96
5212,秋田県,大仙市,2012/2/8,107,93,84,102,73,96,97,89
5212,秋田県,大仙市,2012/2/9,117,98,88,113,82,96,110,103
5212,秋田県,大仙市,2012/2/10,118,106,92,118,88,95,116,114
5212,秋田県,大仙市,2012/2/11,123,112,99,130,98,102,116,122
5212,秋田県,大仙市,2012/2/12,128,118,107,136,96,107,122,129
5212,秋田県,大仙市,2012/2/13,135,112,103,128,92,107,132,125
5212,秋田県,大仙市,2012/2/14,120,103,96,114,83,100,114,109
5212,秋田県,大仙市,2012/2/15,112,94,93,108,79,94,107,104
5212,秋田県,大仙市,2012/2/16,115,96,90,105,77,92,105,101
5212,秋田県,大仙市,2012/2/17,110,93,89,103,76,92,98,100
5212,秋田県,大仙市,2012/2/18,121,101,94,110,92,102,110,105
5212,秋田県,大仙市,2012/2/19,140,123,111,126,108,115,126,118
5212,秋田県,大仙市,2012/2/20,143,125,119,142,110,113,129,129
5212,秋田県,大仙市,2012/2/21,130,113,108,129,102,107,120,119
5212,秋田県,大仙市,2012/2/22,121,104,107,115,97,102,111,110
5212,秋田県,大仙市,2012/2/23,119,103,104,112,95,98,108,106
5212,秋田県,大仙市,2012/2/24,110,93,93,105,89,94,97,99
5212,秋田県,大仙市,2012/2/25,107,94,98,106,86,94,95,95
5212,秋田県,大仙市,2012/2/26,113,95,98,104,90,101,102,98
5212,秋田県,大仙市,2012/2/27,125,103,103,109,93,103,110,111
5212,秋田県,大仙市,2012/2/28,125,106,102,104,91,107,112,103
5212,秋田県,大仙市,2012/3/1,114,98,96,96,87,96,100,96
5212,秋田県,大仙市,2012/3/2,112,95,93,93,83,93,97,94
5212,秋田県,大仙市,2012/3/3,108,94,92,92,80,95,95,90
5212,秋田県,大仙市,2012/3/4,107,92,90,90,78,92,93,93
5212,秋田県,大仙市,2012/3/5,108,96,91,91,77,94,94,93
5212,秋田県,大仙市,2012/3/6,103,87,88,86,71,90,88,86
5212,秋田県,大仙市,2012/3/7,99,78,82,84,66,84,80,80
5212,秋田県,大仙市,2012/3/8,95,74,80,80,61,80,76,78
5212,秋田県,大仙市,2012/3/9,91,70,78,76,57,75,73,77
5212,秋田県,大仙市,2012/3/10,90,68,77,75,47,78,72,75
5212,秋田県,大仙市,2012/3/11,88,67,77,77,47,75,72,74
5212,秋田県,大仙市,2012/3/12,88,62,77,77,51,75,70,74
5212,秋田県,大仙市,2012/3/13,82,58,73,70,48,71,67,69
5212,秋田県,大仙市,2012/3/14,82,60,80,76,50,73,66,76
5212,秋田県,大仙市,2012/3/15,80,61,79,75,52,75,66,73
5212,秋田県,大仙市,2012/3/16,78,60,72,72,50,72,63,71
5212,秋田県,大仙市,2012/3/17,75,58,69,70,40,72,58,67
5212,秋田県,大仙市,2012/3/18,72,55,68,67,33,72,56,63
5212,秋田県,大仙市,2012/3/19,69,52,68,62,34,70,54,60
5212,秋田県,大仙市,2012/3/20,68,48,67,64,31,69,55,63
5212,秋田県,大仙市,2012/3/21,65,48,66,64,30,65,56,66
5212,秋田県,大仙市,2012/3/22,65,45,64,62,29,61,52,61
5212,秋田県,大仙市,2012/3/23,60,42,60,58,28,56,46,59
5212,秋田県,大仙市,2012/3/24,57,36,55,53,25,52,44,57
5212,秋田県,大仙市,2012/3/25,55,32,53,52,23,52,46,60
5212,秋田県,大仙市,2012/3/26,60,34,59,59,26,59,50,62
5212,秋田県,大仙市,2012/3/27,58,33,60,62,24,58,45,64
5212,秋田県,大仙市,2012/3/28,60,33,59,67,22,53,43,62
5212,秋田県,大仙市,2012/3/29,51,30,53,57,19,48,36,57
5212,秋田県,大仙市,2012/3/30,50,28,50,52,16,41,31,52
5212,秋田県,大仙市,2012/3/31,45,24,43,49,14,35,28,50
5212,秋田県,大仙市,2012/4/1,42,18,42,45,12,33,27,52
5212,秋田県,大仙市,2012/4/2,40,18,41,51,11,30,26,54
5212,秋田県,大仙市,2012/4/3,33,10,30,42,9,27,22,44
5212,秋田県,大仙市,2012/4/4,28,0,22,37,6,25,24,42
5212,秋田県,大仙市,2012/4/5,24,0,14,37,4,23,24,38
5212,秋田県,大仙市,2012/4/6,22,0,10,35,0,20,22,35
5212,秋田県,大仙市,2012/4/7,19,0,6,29,0,16,20,31
5212,秋田県,大仙市,2012/4/8,17,0,3,25,0,13,18,26
5212,秋田県,大仙市,2012/4/9,15,0,2,21,0,10,15,23
5212,秋田県,大仙市,2012/4/10,12,0,0,13,0,5,5,16
5212,秋田県,大仙市,2012/4/11,10,0,0,5,0,0,0,10
5212,秋田県,大仙市,2012/4/12,7,0,0,0,0,0,0,3
5212,秋田県,大仙市,2012/4/13,3,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/21,3,2,1,0,1,4,1,1
5212,秋田県,大仙市,2012/11/22,0,0,0,0,0,1,0,1
5212,秋田県,大仙市,2012/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/25,0,0,0,0,0,1,0,0
5212,秋田県,大仙市,2012/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/27,0,0,1,0,1,0,0,1
5212,秋田県,大仙市,2012/11/28,2,1,2,1,1,1,2,2
5212,秋田県,大仙市,2012/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/12/2,1,0,0,0,1,10,0,0
5212,秋田県,大仙市,2012/12/3,0,0,0,0,0,4,0,0
5212,秋田県,大仙市,2012/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/12/5,2,0,0,0,0,0,0,1
5212,秋田県,大仙市,2012/12/6,1,0,0,0,0,0,0,0
5212,秋田県,大仙市,2012/12/7,3,2,3,6,2,5,3,8
5212,秋田県,大仙市,2012/12/8,19,10,12,22,17,14,23,20
5212,秋田県,大仙市,2012/12/9,40,26,30,42,27,31,40,44
5212,秋田県,大仙市,2012/12/10,56,34,34,45,32,45,45,50
5212,秋田県,大仙市,2012/12/11,41,21,36,46,39,43,40,41
5212,秋田県,大仙市,2012/12/12,43,25,36,35,36,50,32,36
5212,秋田県,大仙市,2012/12/13,35,19,36,32,35,60,31,32
5212,秋田県,大仙市,2012/12/14,30,17,30,27,30,45,25,27
5212,秋田県,大仙市,2012/12/15,25,10,26,22,24,34,20,21
5212,秋田県,大仙市,2012/12/16,17,6,17,12,12,28,12,14
5212,秋田県,大仙市,2012/12/17,10,3,12,8,7,23,7,10
5212,秋田県,大仙市,2012/12/18,9,0,9,6,2,19,5,8
5212,秋田県,大仙市,2012/12/19,25,20,28,28,16,35,23,29
5212,秋田県,大仙市,2012/12/20,40,35,51,58,43,35,48,69
5212,秋田県,大仙市,2012/12/21,48,47,53,70,50,50,53,73
5212,秋田県,大仙市,2012/12/22,42,43,46,65,45,43,57,57
5212,秋田県,大仙市,2012/12/23,48,40,47,46,43,43,48,48
5212,秋田県,大仙市,2012/12/24,42,35,45,40,40,45,49,49
5212,秋田県,大仙市,2012/12/25,46,43,50,41,44,50,52,52
5212,秋田県,大仙市,2012/12/26,65,65,59,61,56,53,65,68
5212,秋田県,大仙市,2012/12/27,97,86,82,80,73,74,95,81
5212,秋田県,大仙市,2012/12/28,97,82,75,82,75,74,90,80
5212,秋田県,大仙市,2012/12/29,80,68,66,76,65,74,77,76
5212,秋田県,大仙市,2012/12/30,65,60,62,70,58,53,72,72
5212,秋田県,大仙市,2012/12/31,50,50,50,52,46,43,65,63
5212,秋田県,大仙市,2013/1/1,64,59,57,67,50,60,68,68
5212,秋田県,大仙市,2013/1/2,71,62,66,71,59,74,73,76
5212,秋田県,大仙市,2013/1/3,75,65,67,89,66,75,75,78
5212,秋田県,大仙市,2013/1/4,82,80,79,95,72,74,80,99
5212,秋田県,大仙市,2013/1/5,100,106,96,100,83,85,100,108
5212,秋田県,大仙市,2013/1/6,104,110,99,108,88,90,105,113
5212,秋田県,大仙市,2013/1/7,108,112,98,104,93,92,105,108
5212,秋田県,大仙市,2013/1/8,111,102,95,100,95,89,93,100
5212,秋田県,大仙市,2013/1/9,89,96,95,90,95,95,90,97
5212,秋田県,大仙市,2013/1/10,102,99,97,90,96,100,94,95
5212,秋田県,大仙市,2013/1/11,123,128,115,112,112,113,118,120
5212,秋田県,大仙市,2013/1/12,119,129,118,120,123,110,130,129
5212,秋田県,大仙市,2013/1/13,114,125,126,118,136,108,110,127
5212,秋田県,大仙市,2013/1/14,98,112,114,106,128,104,100,106
5212,秋田県,大仙市,2013/1/15,108,115,120,110,135,116,105,114
5212,秋田県,大仙市,2013/1/16,120,120,127,114,138,126,120,117
5212,秋田県,大仙市,2013/1/17,122,121,128,112,139,136,115,114
5212,秋田県,大仙市,2013/1/18,136,138,133,111,141,149,119,116
5212,秋田県,大仙市,2013/1/19,146,145,140,125,149,149,130,134
5212,秋田県,大仙市,2013/1/20,137,138,141,130,139,138,127,139
5212,秋田県,大仙市,2013/1/21,128,135,133,117,130,131,117,125
5212,秋田県,大仙市,2013/1/22,122,134,127,115,123,126,110,117
5212,秋田県,大仙市,2013/1/23,124,124,126,113,121,126,109,117
5212,秋田県,大仙市,2013/1/24,124,124,124,111,119,123,109,116
5212,秋田県,大仙市,2013/1/25,116,120,125,114,121,122,114,120
5212,秋田県,大仙市,2013/1/26,149,141,131,127,125,139,132,132
5212,秋田県,大仙市,2013/1/27,150,152,141,132,135,145,140,138
5212,秋田県,大仙市,2013/1/28,137,146,134,122,129,150,125,126
5212,秋田県,大仙市,2013/1/29,140,136,133,123,128,149,128,128
5212,秋田県,大仙市,2013/1/30,145,139,139,130,131,150,132,134
5212,秋田県,大仙市,2013/1/31,132,132,132,119,126,147,120,122
5212,秋田県,大仙市,2013/2/1,128,128,125,114,121,139,116,118
5212,秋田県,大仙市,2013/2/2,121,120,118,108,114,129,112,111
5212,秋田県,大仙市,2013/2/3,114,115,111,104,108,124,105,107
5212,秋田県,大仙市,2013/2/4,114,112,111,102,106,120,104,107
5212,秋田県,大仙市,2013/2/5,114,112,110,104,105,122,102,107
5212,秋田県,大仙市,2013/2/6,114,111,107,102,104,122,100,106
5212,秋田県,大仙市,2013/2/7,114,111,106,100,103,114,100,105
5212,秋田県,大仙市,2013/2/8,125,120,119,110,112,127,115,125
5212,秋田県,大仙市,2013/2/9,131,125,123,120,115,133,121,138
5212,秋田県,大仙市,2013/2/10,140,129,128,126,118,148,132,135
5212,秋田県,大仙市,2013/2/11,145,136,130,132,121,152,133,130
5212,秋田県,大仙市,2013/2/12,161,143,131,134,116,155,145,136
5212,秋田県,大仙市,2013/2/13,158,146,130,130,114,156,138,131
5212,秋田県,大仙市,2013/2/14,147,146,124,122,113,148,128,125
5212,秋田県,大仙市,2013/2/15,149,147,129,126,114,148,134,131
5212,秋田県,大仙市,2013/2/16,149,151,135,130,118,146,133,135
5212,秋田県,大仙市,2013/2/17,149,147,134,140,124,144,135,143
5212,秋田県,大仙市,2013/2/18,143,145,132,130,121,140,130,134
5212,秋田県,大仙市,2013/2/19,140,140,128,130,119,137,125,130
5212,秋田県,大仙市,2013/2/20,157,151,139,138,122,147,137,139
5212,秋田県,大仙市,2013/2/21,190,185,153,154,128,158,175,165
5212,秋田県,大仙市,2013/2/22,190,185,155,170,133,164,177,185
5212,秋田県,大仙市,2013/2/23,192,182,156,165,136,172,178,170
5212,秋田県,大仙市,2013/2/24,200,184,164,172,142,180,190,185
5212,秋田県,大仙市,2013/2/25,205,188,166,180,152,178,199,187
5212,秋田県,大仙市,2013/2/26,211,192,163,178,152,175,192,182
5212,秋田県,大仙市,2013/2/27,201,190,159,168,152,175,178,171
5212,秋田県,大仙市,2013/2/28,195,184,154,158,145,170,168,161
5212,秋田県,大仙市,2013/3/1,174,179,147,146,141,150,156,153
5212,秋田県,大仙市,2013/3/2,175,169,148,145,137,147,152,152
5212,秋田県,大仙市,2013/3/3,193,165,155,160,142,158,162,168
5212,秋田県,大仙市,2013/3/4,199,165,150,154,138,163,172,165
5212,秋田県,大仙市,2013/3/5,183,164,144,142,133,151,152,149
5212,秋田県,大仙市,2013/3/6,170,156,142,140,128,147,150,147
5212,秋田県,大仙市,2013/3/7,162,152,139,136,124,140,140,143
5212,秋田県,大仙市,2013/3/8,155,147,135,130,117,134,135,137
5212,秋田県,大仙市,2013/3/9,146,142,133,125,112,130,128,134
5212,秋田県,大仙市,2013/3/10,136,139,124,122,107,127,125,132
5212,秋田県,大仙市,2013/3/11,142,144,127,130,108,131,133,137
5212,秋田県,大仙市,2013/3/12,140,144,127,130,107,130,131,138
5212,秋田県,大仙市,2013/3/13,135,139,126,122,103,124,124,129
5212,秋田県,大仙市,2013/3/14,134,131,124,120,101,118,121,128
5212,秋田県,大仙市,2013/3/15,134,130,122,119,100,114,120,127
5212,秋田県,大仙市,2013/3/16,130,128,121,115,98,110,118,123
5212,秋田県,大仙市,2013/3/17,120,123,118,112,96,108,112,121
5212,秋田県,大仙市,2013/3/18,110,118,114,108,93,102,109,117
5212,秋田県,大仙市,2013/3/19,110,107,112,104,85,100,105,113
5212,秋田県,大仙市,2013/3/20,110,103,106,102,80,97,103,110
5212,秋田県,大仙市,2013/3/21,113,100,102,109,77,102,108,113
5212,秋田県,大仙市,2013/3/22,110,97,100,102,76,100,105,110
5212,秋田県,大仙市,2013/3/23,105,95,95,96,70,99,96,105
5212,秋田県,大仙市,2013/3/24,100,95,93,92,69,98,94,103
5212,秋田県,大仙市,2013/3/25,98,93,88,86,61,98,90,100
5212,秋田県,大仙市,2013/3/26,100,90,84,81,58,98,85,95
5212,秋田県,大仙市,2013/3/27,95,89,81,78,56,98,82,92
5212,秋田県,大仙市,2013/3/28,90,86,78,74,51,98,76,86
5212,秋田県,大仙市,2013/3/29,85,82,72,68,47,90,70,82
5212,秋田県,大仙市,2013/3/30,80,74,66,64,44,87,65,78
5212,秋田県,大仙市,2013/3/31,78,69,62,61,40,83,63,75
5212,秋田県,大仙市,2013/4/1,76,60,60,58,37,80,61,73
5212,秋田県,大仙市,2013/4/2,68,51,57,51,34,70,55,68
5212,秋田県,大仙市,2013/4/3,65,43,50,44,30,63,45,54
5212,秋田県,大仙市,2013/4/4,61,38,41,39,25,53,44,50
5212,秋田県,大仙市,2013/4/5,55,32,31,35,21,50,41,47
5212,秋田県,大仙市,2013/4/6,42,24,18,27,12,43,35,39
5212,秋田県,大仙市,2013/4/7,31,14,7,12,0,38,24,31
5212,秋田県,大仙市,2013/4/8,22,4,0,6,0,30,11,18
5212,秋田県,大仙市,2013/4/9,20,0,0,2,0,20,5,14
5212,秋田県,大仙市,2013/4/10,14,0,0,0,0,17,0,8
5212,秋田県,大仙市,2013/4/11,10,0,0,0,0,13,0,0
5212,秋田県,大仙市,2013/4/12,7,0,0,0,0,10,0,0
5212,秋田県,大仙市,2013/4/13,3,0,0,0,0,7,0,0
5212,秋田県,大仙市,2013/4/14,0,0,0,0,0,3,0,0
5212,秋田県,大仙市,2013/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/12,8,6,4,8,9,10,9,15
5212,秋田県,大仙市,2013/11/13,22,17,25,27,20,24,28,30
5212,秋田県,大仙市,2013/11/14,16,9,18,10,13,22,12,18
5212,秋田県,大仙市,2013/11/15,14,4,10,7,6,12,8,8
5212,秋田県,大仙市,2013/11/16,8,0,5,3,0,5,4,3
5212,秋田県,大仙市,2013/11/17,4,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/27,1,0,0,2,0,0,4,2
5212,秋田県,大仙市,2013/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/11/29,12,4,6,6,5,20,15,8
5212,秋田県,大仙市,2013/11/30,0,2,3,3,4,10,14,4
5212,秋田県,大仙市,2013/12/1,0,0,0,0,0,4,4,0
5212,秋田県,大仙市,2013/12/2,0,0,0,0,0,1,0,0
5212,秋田県,大仙市,2013/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/7,2,3,2,2,4,5,5,4
5212,秋田県,大仙市,2013/12/8,3,3,0,1,3,4,5,2
5212,秋田県,大仙市,2013/12/9,0,0,0,0,1,1,4,0
5212,秋田県,大仙市,2013/12/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2013/12/12,1,3,4,5,6,7,4,4
5212,秋田県,大仙市,2013/12/13,9,10,20,21,28,23,22,18
5212,秋田県,大仙市,2013/12/14,35,29,28,35,33,40,33,29
5212,秋田県,大仙市,2013/12/15,60,59,48,52,40,68,58,50
5212,秋田県,大仙市,2013/12/16,70,66,54,41,43,80,63,58
5212,秋田県,大仙市,2013/12/17,47,43,38,26,22,60,42,40
5212,秋田県,大仙市,2013/12/18,38,31,28,16,15,50,30,16
5212,秋田県,大仙市,2013/12/19,30,21,26,14,12,43,27,14
5212,秋田県,大仙市,2013/12/20,27,10,24,12,8,40,23,10
5212,秋田県,大仙市,2013/12/21,26,8,22,13,7,34,26,11
5212,秋田県,大仙市,2013/12/22,27,9,23,14,10,38,29,14
5212,秋田県,大仙市,2013/12/23,26,9,23,13,9,41,28,15
5212,秋田県,大仙市,2013/12/24,33,12,26,22,16,44,30,20
5212,秋田県,大仙市,2013/12/25,39,18,28,24,24,56,37,23
5212,秋田県,大仙市,2013/12/26,36,17,27,23,22,52,33,22
5212,秋田県,大仙市,2013/12/27,29,15,24,15,14,45,27,18
5212,秋田県,大仙市,2013/12/28,35,24,28,18,18,52,32,21
5212,秋田県,大仙市,2013/12/29,54,39,38,24,24,60,52,32
5212,秋田県,大仙市,2013/12/30,57,44,46,40,29,64,54,48
5212,秋田県,大仙市,2013/12/31,49,34,38,38,20,60,54,45
5212,秋田県,大仙市,2014/1/1,37,21,36,24,20,53,40,34
5212,秋田県,大仙市,2014/1/2,59,40,36,39,27,68,57,47
5212,秋田県,大仙市,2014/1/3,60,44,38,38,28,78,59,47
5212,秋田県,大仙市,2014/1/4,55,39,44,34,33,72,50,43
5212,秋田県,大仙市,2014/1/5,66,46,50,35,30,82,63,44
5212,秋田県,大仙市,2014/1/6,86,65,57,44,35,95,85,52
5212,秋田県,大仙市,2014/1/7,75,59,53,41,34,93,78,50
5212,秋田県,大仙市,2014/1/8,70,54,53,40,33,85,70,47
5212,秋田県,大仙市,2014/1/9,59,47,47,37,30,78,65,44
5212,秋田県,大仙市,2014/1/10,83,58,65,55,40,90,79,57
5212,秋田県,大仙市,2014/1/11,121,94,93,82,53,122,125,85
5212,秋田県,大仙市,2014/1/12,135,106,98,88,65,140,136,104
5212,秋田県,大仙市,2014/1/13,155,120,110,97,77,154,136,118
5212,秋田県,大仙市,2014/1/14,160,126,117,108,88,155,143,120
5212,秋田県,大仙市,2014/1/15,157,128,128,114,102,163,159,125
5212,秋田県,大仙市,2014/1/16,164,128,128,109,103,165,152,122
5212,秋田県,大仙市,2014/1/17,155,120,123,103,103,165,147,110
5212,秋田県,大仙市,2014/1/18,155,123,126,97,105,167,150,116
5212,秋田県,大仙市,2014/1/19,166,126,128,115,115,168,152,118
5212,秋田県,大仙市,2014/1/20,164,131,127,104,115,169,151,119
5212,秋田県,大仙市,2014/1/21,156,127,123,95,113,166,134,102
5212,秋田県,大仙市,2014/1/22,147,125,117,88,108,164,126,94
5212,秋田県,大仙市,2014/1/23,166,144,130,106,117,175,150,102
5212,秋田県,大仙市,2014/1/24,155,136,125,101,111,168,137,98
5212,秋田県,大仙市,2014/1/25,144,117,114,87,102,153,126,89
5212,秋田県,大仙市,2014/1/26,124,106,101,78,84,136,111,85
5212,秋田県,大仙市,2014/1/27,123,102,101,75,84,145,112,80
5212,秋田県,大仙市,2014/1/28,119,98,97,75,80,144,105,78
5212,秋田県,大仙市,2014/1/29,111,94,106,90,85,134,100,92
5212,秋田県,大仙市,2014/1/30,111,90,102,83,83,130,96,88
5212,秋田県,大仙市,2014/1/31,106,85,99,74,79,128,95,78
5212,秋田県,大仙市,2014/2/1,113,94,98,77,80,125,101,86
5212,秋田県,大仙市,2014/2/2,107,91,95,74,78,122,96,78
5212,秋田県,大仙市,2014/2/3,103,86,90,69,76,116,91,72
5212,秋田県,大仙市,2014/2/4,102,84,90,68,75,119,90,71
5212,秋田県,大仙市,2014/2/5,114,102,106,77,80,132,104,84
5212,秋田県,大仙市,2014/2/6,138,118,128,109,105,143,137,105
5212,秋田県,大仙市,2014/2/7,156,132,135,115,110,148,145,123
5212,秋田県,大仙市,2014/2/8,145,123,123,102,97,147,130,110
